CustomerKey,Gender,State Code,State,Country Code,Country,Continent,Age
1456145,Male,MO,Missouri,US,United States,North America,29
1457796,Male,MN,Minnesota,US,United States,North America,84
1458396,Male,ND,North Dakota,US,United States,North America,28
1459487,Male,MD,Maryland,US,United States,North America,49
1461133,Male,MS,Mississippi,US,United States,North America,42
1462053,Male,IN,Indiana,US,United States,North America,21
1462274,Male,MN,Minnesota,US,United States,North America,38
1466106,Male,NC,North Carolina,US,United States,North America,70
1469362,Male,VA,Virginia,US,United States,North America,52
1470213,Male,GA,Georgia,US,United States,North America,40
1470385,Male,NM,New Mexico,US,United States,North America,26
1471470,Male,GA,Georgia,US,United States,North America,50
1471899,Male,CO,Colorado,US,United States,North America,61
1472171,Male,MA,Massachusetts,US,United States,North America,29
1472297,Male,NJ,New Jersey,US,United States,North America,24
1472788,Male,WI,Wisconsin,US,United States,North America,57
1473279,Male,NJ,New Jersey,US,United States,North America,40
1476931,Male,MN,Minnesota,US,United States,North America,41
1478423,Male,MA,Massachusetts,US,United States,North America,61
1479296,Male,IN,Indiana,US,United States,North America,64
1479570,Male,MA,Massachusetts,US,United States,North America,55
1480286,Male,CT,Connecticut,US,United States,North America,52
1480712,Male,IA,Iowa,US,United States,North America,77
1482590,Male,CO,Colorado,US,United States,North America,42
1483732,Male,AR,Arkansas,US,United States,North America,69
1484282,Male,AZ,Arizona,US,United States,North America,52
1484774,Male,NH,New Hampshire,US,United States,North America,75
1488015,Male,NC,North Carolina,US,United States,North America,41
1488774,Male,CO,Colorado,US,United States,North America,46
1490765,Male,MN,Minnesota,US,United States,North America,53
1490896,Male,MN,Minnesota,US,United States,North America,55
1491381,Male,VA,Virginia,US,United States,North America,24
1493178,Male,KS,Kansas,US,United States,North America,66
1494204,Male,NJ,New Jersey,US,United States,North America,82
1495390,Male,WA,Washington,US,United States,North America,22
1495596,Male,MA,Massachusetts,US,United States,North America,38
1495804,Male,KS,Kansas,US,United States,North America,65
1496485,Male,CO,Colorado,US,United States,North America,23
1497793,Male,MA,Massachusetts,US,United States,North America,49
1498604,Male,GA,Georgia,US,United States,North America,33
1500391,Male,IA,Iowa,US,United States,North America,42
1501773,Male,NE,Nebraska,US,United States,North America,46
1501798,Male,ID,Idaho,US,United States,North America,21
1501966,Male,MA,Massachusetts,US,United States,North America,65
1502243,Male,ME,Maine,US,United States,North America,78
1504572,Male,AZ,Arizona,US,United States,North America,56
1504968,Male,NJ,New Jersey,US,United States,North America,76
1507139,Male,MA,Massachusetts,US,United States,North America,46
1507143,Male,NV,Nevada,US,United States,North America,47
1508116,Male,SC,South Carolina,US,United States,North America,34
1509196,Male,AZ,Arizona,US,United States,North America,30
1510045,Male,NM,New Mexico,US,United States,North America,33
1511329,Male,WI,Wisconsin,US,United States,North America,68
1511398,Male,NC,North Carolina,US,United States,North America,45
1511436,Male,VA,Virginia,US,United States,North America,33
1512372,Male,IA,Iowa,US,United States,North America,54
1513435,Male,MS,Mississippi,US,United States,North America,30
1516795,Male,AZ,Arizona,US,United States,North America,30
1517235,Male,CT,Connecticut,US,United States,North America,74
1518931,Male,MD,Maryland,US,United States,North America,47
1519041,Male,LA,Louisiana,US,United States,North America,28
1519696,Male,MS,Mississippi,US,United States,North America,25
1519738,Male,AL,Alabama,US,United States,North America,25
1519791,Male,MN,Minnesota,US,United States,North America,82
1520615,Male,GA,Georgia,US,United States,North America,19
1522076,Male,AL,Alabama,US,United States,North America,48
1522440,Male,KS,Kansas,US,United States,North America,61
1522501,Male,MN,Minnesota,US,United States,North America,68
1523499,Male,TN,Tennessee,US,United States,North America,78
1525057,Male,CO,Colorado,US,United States,North America,23
1525509,Male,IA,Iowa,US,United States,North America,54
1525549,Male,KY,Kentucky,US,United States,North America,36
1525928,Male,TN,Tennessee,US,United States,North America,63
1526254,Male,GA,Georgia,US,United States,North America,37
1527613,Male,VA,Virginia,US,United States,North America,66
1527949,Male,OK,Oklahoma,US,United States,North America,83
1527997,Male,MT,Montana,US,United States,North America,34
1529974,Male,NJ,New Jersey,US,United States,North America,34
1530535,Male,TN,Tennessee,US,United States,North America,46
1531750,Male,MO,Missouri,US,United States,North America,38
1532453,Male,ID,Idaho,US,United States,North America,49
1534733,Male,IA,Iowa,US,United States,North America,74
1535043,Male,NC,North Carolina,US,United States,North America,66
1535217,Male,OR,Oregon,US,United States,North America,33
1535424,Male,MD,Maryland,US,United States,North America,32
1538073,Male,NV,Nevada,US,United States,North America,63
1539484,Male,KS,Kansas,US,United States,North America,84
1539868,Male,RI,Rhode Island,US,United States,North America,33
1540003,Male,KS,Kansas,US,United States,North America,81
1540657,Male,IN,Indiana,US,United States,North America,36
1541196,Male,GA,Georgia,US,United States,North America,47
1542042,Male,MN,Minnesota,US,United States,North America,40
1542427,Male,KS,Kansas,US,United States,North America,68
1542716,Male,WI,Wisconsin,US,United States,North America,31
1542898,Male,NC,North Carolina,US,United States,North America,80
1545907,Male,CT,Connecticut,US,United States,North America,61
1546094,Male,DC,Washington DC,US,United States,North America,19
1548149,Male,IA,Iowa,US,United States,North America,23
1549053,Male,CT,Connecticut,US,United States,North America,21
1549945,Male,MD,Maryland,US,United States,North America,55
1550789,Male,MN,Minnesota,US,United States,North America,64
1553116,Male,NC,North Carolina,US,United States,North America,78
1554567,Male,IA,Iowa,US,United States,North America,42
1555309,Male,VA,Virginia,US,United States,North America,85
1557123,Male,WI,Wisconsin,US,United States,North America,36
1557830,Male,MD,Maryland,US,United States,North America,62
1559450,Male,LA,Louisiana,US,United States,North America,69
1559835,Male,WI,Wisconsin,US,United States,North America,61
1559838,Male,VA,Virginia,US,United States,North America,72
1562275,Male,OK,Oklahoma,US,United States,North America,32
1563163,Male,NE,Nebraska,US,United States,North America,25
1563976,Male,WI,Wisconsin,US,United States,North America,59
1564126,Male,VA,Virginia,US,United States,North America,46
1564727,Male,IN,Indiana,US,United States,North America,61
1566144,Male,GA,Georgia,US,United States,North America,83
1569113,Male,WY,Wyoming,US,United States,North America,72
1569352,Male,AZ,Arizona,US,United States,North America,70
1570630,Male,OK,Oklahoma,US,United States,North America,67
1571999,Male,NE,Nebraska,US,United States,North America,29
1572502,Male,TN,Tennessee,US,United States,North America,39
1572640,Male,MA,Massachusetts,US,United States,North America,65
1572958,Male,WV,West Virginia,US,United States,North America,78
1573343,Male,KS,Kansas,US,United States,North America,39
1573937,Male,OR,Oregon,US,United States,North America,49
1575457,Male,OR,Oregon,US,United States,North America,32
1575807,Male,MD,Maryland,US,United States,North America,33
1576343,Male,NM,New Mexico,US,United States,North America,50
1576421,Male,SC,South Carolina,US,United States,North America,76
1578777,Male,MA,Massachusetts,US,United States,North America,77
1579524,Male,GA,Georgia,US,United States,North America,20
1582099,Male,MA,Massachusetts,US,United States,North America,30
1582269,Male,MS,Mississippi,US,United States,North America,74
1582515,Male,CO,Colorado,US,United States,North America,23
1583378,Male,TN,Tennessee,US,United States,North America,28
1583560,Male,NH,New Hampshire,US,United States,North America,57
1584109,Male,SC,South Carolina,US,United States,North America,35
1584286,Male,NC,North Carolina,US,United States,North America,53
1585210,Male,NC,North Carolina,US,United States,North America,43
1585543,Male,LA,Louisiana,US,United States,North America,66
1585758,Male,AZ,Arizona,US,United States,North America,27
1587890,Male,MA,Massachusetts,US,United States,North America,72
1588825,Male,WA,Washington,US,United States,North America,73
1591709,Male,AL,Alabama,US,United States,North America,71
1592628,Male,MO,Missouri,US,United States,North America,27
1593463,Male,LA,Louisiana,US,United States,North America,53
1593625,Male,MS,Mississippi,US,United States,North America,85
1597478,Male,NE,Nebraska,US,United States,North America,40
1599718,Male,KY,Kentucky,US,United States,North America,84
1600130,Male,WA,Washington,US,United States,North America,24
1600454,Male,IN,Indiana,US,United States,North America,33
1600789,Male,GA,Georgia,US,United States,North America,69
1603938,Male,TN,Tennessee,US,United States,North America,26
1605369,Male,KY,Kentucky,US,United States,North America,60
1605653,Male,WV,West Virginia,US,United States,North America,47
1605885,Male,VA,Virginia,US,United States,North America,40
1606420,Male,KY,Kentucky,US,United States,North America,31
1607034,Male,MT,Montana,US,United States,North America,37
1608010,Male,OK,Oklahoma,US,United States,North America,63
1608939,Male,NJ,New Jersey,US,United States,North America,19
1611251,Male,TN,Tennessee,US,United States,North America,71
1613129,Male,GA,Georgia,US,United States,North America,49
1613261,Male,UT,Utah,US,United States,North America,29
1613543,Male,NC,North Carolina,US,United States,North America,20
1616760,Male,VA,Virginia,US,United States,North America,37
1619118,Male,MA,Massachusetts,US,United States,North America,73
1619818,Male,LA,Louisiana,US,United States,North America,43
1619965,Male,GA,Georgia,US,United States,North America,40
1620094,Male,MT,Montana,US,United States,North America,68
1620481,Male,NJ,New Jersey,US,United States,North America,59
1620615,Male,NC,North Carolina,US,United States,North America,57
1621732,Male,IN,Indiana,US,United States,North America,76
1625870,Male,NJ,New Jersey,US,United States,North America,82
1626817,Male,MN,Minnesota,US,United States,North America,36
1628618,Male,AL,Alabama,US,United States,North America,20
1629451,Male,MO,Missouri,US,United States,North America,43
1629915,Male,MO,Missouri,US,United States,North America,23
1630463,Male,TN,Tennessee,US,United States,North America,61
1631231,Male,WA,Washington,US,United States,North America,47
1633205,Male,MO,Missouri,US,United States,North America,36
1634035,Male,MA,Massachusetts,US,United States,North America,66
1634304,Male,NJ,New Jersey,US,United States,North America,65
1635097,Male,WA,Washington,US,United States,North America,68
1636421,Male,NM,New Mexico,US,United States,North America,68
1636855,Male,MN,Minnesota,US,United States,North America,77
1637400,Male,OR,Oregon,US,United States,North America,39
1637592,Male,IN,Indiana,US,United States,North America,56
1638518,Male,SC,South Carolina,US,United States,North America,56
1642607,Male,NC,North Carolina,US,United States,North America,84
1643427,Male,NC,North Carolina,US,United States,North America,81
1644065,Male,WA,Washington,US,United States,North America,62
1646552,Male,VA,Virginia,US,United States,North America,83
1647704,Male,NM,New Mexico,US,United States,North America,36
1650430,Male,NJ,New Jersey,US,United States,North America,55
1652777,Male,MN,Minnesota,US,United States,North America,46
1653132,Male,WI,Wisconsin,US,United States,North America,45
1653398,Male,CO,Colorado,US,United States,North America,79
1658432,Male,WA,Washington,US,United States,North America,40
1658914,Male,MN,Minnesota,US,United States,North America,24
1660062,Male,MA,Massachusetts,US,United States,North America,40
1661095,Male,VA,Virginia,US,United States,North America,33
1662352,Male,MT,Montana,US,United States,North America,60
1662706,Male,DE,Delaware,US,United States,North America,47
1664016,Male,AZ,Arizona,US,United States,North America,72
1664898,Male,OR,Oregon,US,United States,North America,47
1665301,Male,TN,Tennessee,US,United States,North America,42
1666208,Male,MS,Mississippi,US,United States,North America,74
1667772,Male,LA,Louisiana,US,United States,North America,63
1668090,Male,MD,Maryland,US,United States,North America,27
1668648,Male,GA,Georgia,US,United States,North America,73
1672021,Male,AL,Alabama,US,United States,North America,71
1672198,Male,NM,New Mexico,US,United States,North America,56
1672412,Male,AL,Alabama,US,United States,North America,49
1673286,Male,TN,Tennessee,US,United States,North America,21
1673766,Male,MS,Mississippi,US,United States,North America,76
1673825,Male,SC,South Carolina,US,United States,North America,62
1674311,Male,DE,Delaware,US,United States,North America,74
1674530,Male,MA,Massachusetts,US,United States,North America,38
1676683,Male,IN,Indiana,US,United States,North America,65
1676996,Male,CT,Connecticut,US,United States,North America,31
1679618,Male,MO,Missouri,US,United States,North America,23
1679901,Male,CO,Colorado,US,United States,North America,64
1680934,Male,OK,Oklahoma,US,United States,North America,71
1683364,Male,MN,Minnesota,US,United States,North America,43
1683650,Male,IN,Indiana,US,United States,North America,55
1684194,Male,AK,Alaska,US,United States,North America,40
1686229,Male,SD,South Dakota,US,United States,North America,27
1692661,Male,CT,Connecticut,US,United States,North America,23
1693705,Male,WA,Washington,US,United States,North America,37
1696290,Male,ND,North Dakota,US,United States,North America,83
1698654,Male,MA,Massachusetts,US,United States,North America,47
1698773,Male,NC,North Carolina,US,United States,North America,20
1698976,Male,MA,Massachusetts,US,United States,North America,58
1699480,Male,TN,Tennessee,US,United States,North America,30
1699986,Male,TN,Tennessee,US,United States,North America,34
1700912,Male,SC,South Carolina,US,United States,North America,55
1702506,Male,MA,Massachusetts,US,United States,North America,56
1702638,Male,AR,Arkansas,US,United States,North America,60
1702861,Male,CT,Connecticut,US,United States,North America,26
1702898,Male,SC,South Carolina,US,United States,North America,28
1703011,Male,MO,Missouri,US,United States,North America,51
1704092,Male,AL,Alabama,US,United States,North America,75
1707278,Male,WI,Wisconsin,US,United States,North America,77
1712116,Male,CT,Connecticut,US,United States,North America,83
1713485,Male,ID,Idaho,US,United States,North America,85
1713499,Male,LA,Louisiana,US,United States,North America,66
1715980,Male,NV,Nevada,US,United States,North America,85
1717123,Male,NH,New Hampshire,US,United States,North America,32
1719866,Male,VA,Virginia,US,United States,North America,24
1719911,Male,MN,Minnesota,US,United States,North America,48
1721271,Male,NJ,New Jersey,US,United States,North America,71
1721287,Male,MS,Mississippi,US,United States,North America,71
1722111,Male,GA,Georgia,US,United States,North America,34
1723449,Male,WI,Wisconsin,US,United States,North America,43
1724776,Male,CO,Colorado,US,United States,North America,19
1724799,Male,IN,Indiana,US,United States,North America,45
1724960,Male,NJ,New Jersey,US,United States,North America,83
1725877,Male,RI,Rhode Island,US,United States,North America,61
1726873,Male,KY,Kentucky,US,United States,North America,44
1727024,Male,GA,Georgia,US,United States,North America,23
1728749,Male,CO,Colorado,US,United States,North America,51
1728981,Male,WA,Washington,US,United States,North America,46
1731578,Male,AL,Alabama,US,United States,North America,35
1731735,Male,MN,Minnesota,US,United States,North America,50
1732250,Male,NC,North Carolina,US,United States,North America,67
1732918,Male,IA,Iowa,US,United States,North America,54
1733843,Male,OK,Oklahoma,US,United States,North America,62
1733863,Male,SC,South Carolina,US,United States,North America,31
1735026,Male,IN,Indiana,US,United States,North America,48
1735641,Male,WY,Wyoming,US,United States,North America,75
1736216,Male,MO,Missouri,US,United States,North America,72
1736447,Male,NC,North Carolina,US,United States,North America,67
1736494,Male,TN,Tennessee,US,United States,North America,57
1738763,Male,MO,Missouri,US,United States,North America,32
1739059,Male,MO,Missouri,US,United States,North America,58
1740004,Male,NE,Nebraska,US,United States,North America,40
1740793,Male,NC,North Carolina,US,United States,North America,53
1741040,Male,WA,Washington,US,United States,North America,23
1742525,Male,IN,Indiana,US,United States,North America,22
1743077,Male,MA,Massachusetts,US,United States,North America,25
1744139,Male,NC,North Carolina,US,United States,North America,74
1745820,Male,CT,Connecticut,US,United States,North America,84
1746340,Male,GA,Georgia,US,United States,North America,28
1747103,Male,WA,Washington,US,United States,North America,73
1747544,Male,MD,Maryland,US,United States,North America,74
1748093,Male,NJ,New Jersey,US,United States,North America,78
1749733,Male,MA,Massachusetts,US,United States,North America,42
1751123,Male,GA,Georgia,US,United States,North America,20
1756470,Male,NJ,New Jersey,US,United States,North America,72
1757540,Male,MO,Missouri,US,United States,North America,27
1757836,Male,TN,Tennessee,US,United States,North America,74
1758208,Male,IN,Indiana,US,United States,North America,25
1758861,Male,WA,Washington,US,United States,North America,31
1759474,Male,CO,Colorado,US,United States,North America,21
1760059,Male,IA,Iowa,US,United States,North America,71
1760803,Male,CO,Colorado,US,United States,North America,27
1761820,Male,OK,Oklahoma,US,United States,North America,41
1763607,Male,HI,Hawaii,US,United States,North America,69
1764107,Male,RI,Rhode Island,US,United States,North America,78
1766200,Male,AR,Arkansas,US,United States,North America,33
1766270,Male,WA,Washington,US,United States,North America,77
1766631,Male,VA,Virginia,US,United States,North America,83
1766937,Male,SC,South Carolina,US,United States,North America,47
1767317,Male,SC,South Carolina,US,United States,North America,26
1768600,Male,MO,Missouri,US,United States,North America,75
1770635,Male,OR,Oregon,US,United States,North America,54
1773702,Male,MN,Minnesota,US,United States,North America,35
1774451,Male,WI,Wisconsin,US,United States,North America,35
1775097,Male,MD,Maryland,US,United States,North America,36
1778502,Male,AK,Alaska,US,United States,North America,30
1779707,Male,VA,Virginia,US,United States,North America,76
1780221,Male,MN,Minnesota,US,United States,North America,56
1783077,Male,NJ,New Jersey,US,United States,North America,27
1783566,Male,CT,Connecticut,US,United States,North America,35
1785664,Male,MA,Massachusetts,US,United States,North America,37
1790221,Male,VA,Virginia,US,United States,North America,43
1792290,Male,AZ,Arizona,US,United States,North America,82
1792323,Male,SC,South Carolina,US,United States,North America,32
1792382,Male,KS,Kansas,US,United States,North America,65
1796189,Male,AZ,Arizona,US,United States,North America,39
1797423,Male,GA,Georgia,US,United States,North America,83
1797850,Male,IN,Indiana,US,United States,North America,19
1799982,Male,NH,New Hampshire,US,United States,North America,78
1800385,Male,NJ,New Jersey,US,United States,North America,83
1801829,Male,KS,Kansas,US,United States,North America,51
1801857,Male,WA,Washington,US,United States,North America,27
1802702,Male,GA,Georgia,US,United States,North America,23
1803461,Male,MO,Missouri,US,United States,North America,46
1805162,Male,IA,Iowa,US,United States,North America,81
1805402,Male,IN,Indiana,US,United States,North America,66
1805773,Male,MA,Massachusetts,US,United States,North America,57
1807334,Male,IA,Iowa,US,United States,North America,57
1807406,Male,VA,Virginia,US,United States,North America,60
1808992,Male,MA,Massachusetts,US,United States,North America,81
1809495,Male,MD,Maryland,US,United States,North America,52
1810653,Male,OK,Oklahoma,US,United States,North America,32
1812408,Male,WY,Wyoming,US,United States,North America,52
1812932,Male,GA,Georgia,US,United States,North America,23
1813979,Male,AZ,Arizona,US,United States,North America,19
1815871,Male,WA,Washington,US,United States,North America,77
1816240,Male,GA,Georgia,US,United States,North America,85
1816383,Male,NJ,New Jersey,US,United States,North America,60
1816552,Male,WI,Wisconsin,US,United States,North America,23
1818102,Male,WI,Wisconsin,US,United States,North America,66
1818373,Male,MD,Maryland,US,United States,North America,47
1818498,Male,LA,Louisiana,US,United States,North America,52
1818632,Male,AK,Alaska,US,United States,North America,68
1818730,Male,ID,Idaho,US,United States,North America,59
1820167,Male,AK,Alaska,US,United States,North America,65
1824698,Male,NE,Nebraska,US,United States,North America,49
1828761,Male,AZ,Arizona,US,United States,North America,84
1829547,Male,NC,North Carolina,US,United States,North America,34
1831494,Male,NJ,New Jersey,US,United States,North America,34
1831927,Male,GA,Georgia,US,United States,North America,32
1833911,Male,AZ,Arizona,US,United States,North America,61
1834956,Male,TN,Tennessee,US,United States,North America,24
1837661,Male,AL,Alabama,US,United States,North America,24
1838103,Male,AR,Arkansas,US,United States,North America,45
1840886,Male,UT,Utah,US,United States,North America,55
1841637,Male,WV,West Virginia,US,United States,North America,20
1841679,Male,MO,Missouri,US,United States,North America,35
1845011,Male,NC,North Carolina,US,United States,North America,39
1845033,Male,NJ,New Jersey,US,United States,North America,69
1845296,Male,NJ,New Jersey,US,United States,North America,68
1845434,Male,AL,Alabama,US,United States,North America,50
1847247,Male,VA,Virginia,US,United States,North America,59
1854685,Male,WV,West Virginia,US,United States,North America,75
1855763,Male,MN,Minnesota,US,United States,North America,47
1856161,Male,WA,Washington,US,United States,North America,51
1857564,Male,WA,Washington,US,United States,North America,67
1859011,Male,NJ,New Jersey,US,United States,North America,42
1859434,Male,AK,Alaska,US,United States,North America,75
1860538,Male,GA,Georgia,US,United States,North America,60
1862529,Male,NC,North Carolina,US,United States,North America,79
1863451,Male,OR,Oregon,US,United States,North America,64
1864574,Male,SC,South Carolina,US,United States,North America,50
1864974,Male,KS,Kansas,US,United States,North America,57
1866415,Male,IN,Indiana,US,United States,North America,65
1867531,Male,AZ,Arizona,US,United States,North America,68
1868183,Male,MO,Missouri,US,United States,North America,55
1868534,Male,GA,Georgia,US,United States,North America,37
1870233,Male,MO,Missouri,US,United States,North America,35
1871136,Male,VA,Virginia,US,United States,North America,81
1871268,Male,CO,Colorado,US,United States,North America,74
1872362,Male,KS,Kansas,US,United States,North America,23
1873894,Male,IA,Iowa,US,United States,North America,67
1874375,Male,NC,North Carolina,US,United States,North America,43
1874649,Male,MO,Missouri,US,United States,North America,36
1874891,Male,NV,Nevada,US,United States,North America,85
1876850,Male,IN,Indiana,US,United States,North America,65
1877016,Male,UT,Utah,US,United States,North America,38
1877679,Male,NC,North Carolina,US,United States,North America,43
1878818,Male,LA,Louisiana,US,United States,North America,81
1879138,Male,GA,Georgia,US,United States,North America,61
1879326,Male,NC,North Carolina,US,United States,North America,24
1880727,Male,ID,Idaho,US,United States,North America,20
1880968,Male,DC,Washington DC,US,United States,North America,59
1881009,Male,CT,Connecticut,US,United States,North America,82
1882011,Male,TN,Tennessee,US,United States,North America,63
1882317,Male,CT,Connecticut,US,United States,North America,70
1882597,Male,LA,Louisiana,US,United States,North America,66
1885351,Male,ID,Idaho,US,United States,North America,19
1887732,Male,NJ,New Jersey,US,United States,North America,48
1887833,Male,OK,Oklahoma,US,United States,North America,44
1889515,Male,MA,Massachusetts,US,United States,North America,29
1889524,Male,AL,Alabama,US,United States,North America,63
1891501,Male,GA,Georgia,US,United States,North America,28
1892810,Male,WI,Wisconsin,US,United States,North America,53
1892969,Male,NE,Nebraska,US,United States,North America,76
1893869,Male,MS,Mississippi,US,United States,North America,70
1897806,Male,ID,Idaho,US,United States,North America,45
1897818,Male,OK,Oklahoma,US,United States,North America,36
1900389,Male,NM,New Mexico,US,United States,North America,81
1901259,Male,CT,Connecticut,US,United States,North America,37
1902300,Male,MO,Missouri,US,United States,North America,23
1902510,Male,VA,Virginia,US,United States,North America,79
1902988,Male,WI,Wisconsin,US,United States,North America,49
1904760,Male,ME,Maine,US,United States,North America,43
1905563,Male,WI,Wisconsin,US,United States,North America,53
1909701,Male,IN,Indiana,US,United States,North America,30
1910431,Male,SC,South Carolina,US,United States,North America,41
1910458,Male,KS,Kansas,US,United States,North America,68
1911104,Male,CO,Colorado,US,United States,North America,39
1911118,Male,WV,West Virginia,US,United States,North America,83
1911419,Male,DE,Delaware,US,United States,North America,24
1913550,Male,KY,Kentucky,US,United States,North America,40
1915335,Male,MN,Minnesota,US,United States,North America,52
1916313,Male,WA,Washington,US,United States,North America,19
1916519,Male,NJ,New Jersey,US,United States,North America,46
1916778,Male,RI,Rhode Island,US,United States,North America,64
1917052,Male,SC,South Carolina,US,United States,North America,51
1917764,Male,GA,Georgia,US,United States,North America,58
1918030,Male,LA,Louisiana,US,United States,North America,19
1919459,Male,DE,Delaware,US,United States,North America,54
1920897,Male,IN,Indiana,US,United States,North America,40
1921434,Male,OR,Oregon,US,United States,North America,24
1921578,Male,NC,North Carolina,US,United States,North America,60
1922043,Male,NC,North Carolina,US,United States,North America,22
1923646,Male,AK,Alaska,US,United States,North America,21
1923947,Male,HI,Hawaii,US,United States,North America,73
1924251,Male,ME,Maine,US,United States,North America,78
1924905,Male,VA,Virginia,US,United States,North America,70
1925119,Male,LA,Louisiana,US,United States,North America,38
1925225,Male,MA,Massachusetts,US,United States,North America,32
1926849,Male,NJ,New Jersey,US,United States,North America,43
1927146,Male,MO,Missouri,US,United States,North America,33
1929593,Male,MA,Massachusetts,US,United States,North America,79
1930680,Male,AZ,Arizona,US,United States,North America,50
1931367,Male,WI,Wisconsin,US,United States,North America,44
1933519,Male,CO,Colorado,US,United States,North America,80
1936053,Male,NM,New Mexico,US,United States,North America,43
1936378,Male,CT,Connecticut,US,United States,North America,46
1937077,Male,MD,Maryland,US,United States,North America,71
1937970,Male,TN,Tennessee,US,United States,North America,72
1938856,Male,ID,Idaho,US,United States,North America,35
1939196,Male,ME,Maine,US,United States,North America,35
1939709,Male,IN,Indiana,US,United States,North America,49
1941987,Male,LA,Louisiana,US,United States,North America,57
1943934,Male,NJ,New Jersey,US,United States,North America,53
1944331,Male,NV,Nevada,US,United States,North America,69
1944648,Male,DE,Delaware,US,United States,North America,22
1946524,Male,NM,New Mexico,US,United States,North America,56
1948710,Male,AZ,Arizona,US,United States,North America,27
1948840,Male,MD,Maryland,US,United States,North America,27
1950095,Male,DE,Delaware,US,United States,North America,28
1950929,Male,MD,Maryland,US,United States,North America,57
1952060,Male,KY,Kentucky,US,United States,North America,58
1952675,Male,NJ,New Jersey,US,United States,North America,31
1953320,Male,LA,Louisiana,US,United States,North America,42
1953786,Male,UT,Utah,US,United States,North America,75
1953940,Male,AL,Alabama,US,United States,North America,70
1954639,Male,GA,Georgia,US,United States,North America,47
1956984,Male,NC,North Carolina,US,United States,North America,43
1957028,Male,OK,Oklahoma,US,United States,North America,24
1959163,Male,TN,Tennessee,US,United States,North America,20
1959184,Male,NM,New Mexico,US,United States,North America,57
1960018,Male,NJ,New Jersey,US,United States,North America,41
1960811,Male,MD,Maryland,US,United States,North America,51
1961220,Male,MA,Massachusetts,US,United States,North America,23
1961356,Male,WI,Wisconsin,US,United States,North America,76
1962528,Male,TN,Tennessee,US,United States,North America,83
1963081,Male,OK,Oklahoma,US,United States,North America,35
1963267,Male,MN,Minnesota,US,United States,North America,42
1963814,Male,MT,Montana,US,United States,North America,61
1965339,Male,AR,Arkansas,US,United States,North America,56
1967562,Male,LA,Louisiana,US,United States,North America,61
1970755,Male,WI,Wisconsin,US,United States,North America,44
1971189,Male,KY,Kentucky,US,United States,North America,85
1971558,Male,WY,Wyoming,US,United States,North America,59
1975212,Male,CO,Colorado,US,United States,North America,45
1975352,Male,NE,Nebraska,US,United States,North America,61
1975817,Male,NJ,New Jersey,US,United States,North America,54
1976065,Male,NJ,New Jersey,US,United States,North America,61
1976114,Male,KS,Kansas,US,United States,North America,64
1976294,Male,OR,Oregon,US,United States,North America,75
1978807,Male,TN,Tennessee,US,United States,North America,38
1979261,Male,NC,North Carolina,US,United States,North America,64
1979331,Male,AL,Alabama,US,United States,North America,73
1980023,Male,MO,Missouri,US,United States,North America,74
1980266,Male,KY,Kentucky,US,United States,North America,63
1980665,Male,KS,Kansas,US,United States,North America,47
1982054,Male,IN,Indiana,US,United States,North America,29
1982073,Male,LA,Louisiana,US,United States,North America,65
1983491,Male,TN,Tennessee,US,United States,North America,37
1984265,Male,NJ,New Jersey,US,United States,North America,84
1984506,Male,IN,Indiana,US,United States,North America,78
1985239,Male,LA,Louisiana,US,United States,North America,65
1986949,Male,KY,Kentucky,US,United States,North America,45
1987493,Male,MO,Missouri,US,United States,North America,70
1987561,Male,AK,Alaska,US,United States,North America,29
1987812,Male,AR,Arkansas,US,United States,North America,65
1987938,Male,MA,Massachusetts,US,United States,North America,39
1988235,Male,VA,Virginia,US,United States,North America,32
1988527,Male,AL,Alabama,US,United States,North America,56
1988639,Male,MS,Mississippi,US,United States,North America,46
1988950,Male,SC,South Carolina,US,United States,North America,34
1991460,Male,MA,Massachusetts,US,United States,North America,72
1992636,Male,KY,Kentucky,US,United States,North America,65
1995562,Male,WI,Wisconsin,US,United States,North America,82
1998159,Male,DC,Washington DC,US,United States,North America,27
1999327,Male,KS,Kansas,US,United States,North America,50
1999775,Male,CO,Colorado,US,United States,North America,44
2001787,Male,NC,North Carolina,US,United States,North America,39
2002020,Male,MD,Maryland,US,United States,North America,66
2002632,Male,KY,Kentucky,US,United States,North America,22
2005327,Male,WI,Wisconsin,US,United States,North America,47
2005898,Male,WI,Wisconsin,US,United States,North America,29
2006372,Male,KY,Kentucky,US,United States,North America,69
2007413,Male,IA,Iowa,US,United States,North America,34
2007739,Male,GA,Georgia,US,United States,North America,32
2007990,Male,SC,South Carolina,US,United States,North America,84
2008930,Male,ID,Idaho,US,United States,North America,27
2012053,Male,MD,Maryland,US,United States,North America,57
2013273,Male,CT,Connecticut,US,United States,North America,67
2013931,Male,GA,Georgia,US,United States,North America,61
2015738,Male,SC,South Carolina,US,United States,North America,52
2020342,Male,VA,Virginia,US,United States,North America,66
2021576,Male,KY,Kentucky,US,United States,North America,71
2021930,Male,NC,North Carolina,US,United States,North America,61
2024100,Male,VT,Vermont,US,United States,North America,45
2024621,Male,MS,Mississippi,US,United States,North America,67
2027468,Male,MO,Missouri,US,United States,North America,19
2028309,Male,LA,Louisiana,US,United States,North America,30
2029352,Male,WA,Washington,US,United States,North America,22
